# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
4.28709038473528e-06  	2.519800000000000e+02	252	5.999999999999943e-01	1.000000000000000e+00
4.29461853556234e-06  	2.525800000000000e+02	252	6.000000000000227e-01	0.000000000000000e+00
4.30209551848925e-06  	2.531600000000000e+02	253	5.799999999999841e-01	1.000000000000000e+00
4.30952317329222e-06  	2.537500000000000e+02	253	5.900000000000034e-01	0.000000000000000e+00
4.31690157384945e-06  	2.543500000000000e+02	254	5.999999999999943e-01	1.000000000000000e+00
4.32423192690439e-06  	2.549200000000000e+02	254	5.699999999999932e-01	0.000000000000000e+00
4.33151485056071e-06  	2.555000000000000e+02	255	5.800000000000125e-01	1.000000000000000e+00
4.33875149845402e-06  	2.560800000000000e+02	256	5.799999999999841e-01	1.000000000000000e+00
4.34594191099923e-06  	2.566500000000000e+02	256	5.699999999999932e-01	0.000000000000000e+00
4.35308720554536e-06  	2.572200000000000e+02	257	5.700000000000500e-01	1.000000000000000e+00
4.3601879414618e-06   	2.577900000000000e+02	257	5.699999999999932e-01	0.000000000000000e+00
4.36724466779977e-06  	2.583600000000000e+02	258	5.699999999999932e-01	1.000000000000000e+00
4.37425843790114e-06  	2.589300000000000e+02	258	5.699999999999932e-01	0.000000000000000e+00
4.38122926029231e-06  	2.594900000000000e+02	259	5.600000000000023e-01	1.000000000000000e+00
4.38815815672273e-06  	2.600600000000000e+02	260	5.699999999999932e-01	1.000000000000000e+00
4.39504562551997e-06  	2.606400000000000e+02	260	5.799999999999841e-01	0.000000000000000e+00
4.40189264653082e-06  	2.612100000000000e+02	261	5.699999999999932e-01	1.000000000000000e+00
4.40869968920765e-06  	2.617700000000000e+02	261	5.600000000000023e-01	0.000000000000000e+00
4.41546769404415e-06  	2.623400000000000e+02	262	5.699999999999932e-01	1.000000000000000e+00
4.42219710352782e-06  	2.629200000000000e+02	262	5.800000000000409e-01	0.000000000000000e+00
4.42888835268047e-06  	2.634900000000000e+02	263	5.699999999999932e-01	1.000000000000000e+00
4.43554233246515e-06  	2.640500000000000e+02	264	5.600000000000023e-01	1.000000000000000e+00
4.44215945320102e-06  	2.646100000000000e+02	264	5.600000000000023e-01	0.000000000000000e+00
4.44874102497228e-06  	2.651800000000000e+02	265	5.699999999999932e-01	1.000000000000000e+00
4.45528697680998e-06  	2.657500000000000e+02	265	5.699999999999932e-01	0.000000000000000e+00
4.46179813348323e-06  	2.663100000000000e+02	266	5.600000000000023e-01	1.000000000000000e+00
4.46827486061132e-06  	2.668700000000000e+02	266	5.600000000000023e-01	0.000000000000000e+00
4.47471795261506e-06  	2.674400000000000e+02	267	5.699999999999932e-01	1.000000000000000e+00
4.48112775480572e-06  	2.680000000000000e+02	268	5.600000000000023e-01	1.000000000000000e+00
4.48750460721544e-06  	2.685600000000000e+02	268	5.600000000000023e-01	0.000000000000000e+00
4.49384926613617e-06  	2.691400000000000e+02	269	5.799999999999841e-01	1.000000000000000e+00
4.50016247017728e-06  	2.697300000000000e+02	269	5.900000000000318e-01	0.000000000000000e+00
4.50644411442709e-06  	2.702900000000000e+02	270	5.600000000000023e-01	1.000000000000000e+00
4.51269491994424e-06  	2.708600000000000e+02	270	5.699999999999932e-01	0.000000000000000e+00
4.51891478087963e-06  	2.714300000000000e+02	271	5.699999999999932e-01	1.000000000000000e+00
4.52510440133983e-06  	2.720200000000000e+02	272	5.899999999999750e-01	1.000000000000000e+00
4.53126407202362e-06  	2.725800000000000e+02	272	5.600000000000023e-01	0.000000000000000e+00
4.53739407946731e-06  	2.731400000000000e+02	273	5.600000000000023e-01	1.000000000000000e+00
4.54349470612378e-06  	2.737000000000000e+02	273	5.600000000000023e-01	0.000000000000000e+00
4.54956661664435e-06  	2.742700000000000e+02	274	5.699999999999932e-01	1.000000000000000e+00
4.55560969568097e-06  	2.748400000000000e+02	274	5.699999999999932e-01	0.000000000000000e+00
4.56162459297769e-06  	2.754000000000000e+02	275	5.600000000000023e-01	1.000000000000000e+00
4.56761194400698e-06  	2.759600000000000e+02	276	5.600000000000023e-01	1.000000000000000e+00
4.57357237046729e-06  	2.765300000000000e+02	276	5.699999999999932e-01	0.000000000000000e+00
4.57950611176996e-06  	2.770900000000000e+02	277	5.600000000000023e-01	1.000000000000000e+00
4.5854130384685e-06   	2.776600000000000e+02	277	5.700000000000500e-01	0.000000000000000e+00
4.59129302780489e-06  	2.782200000000000e+02	278	5.600000000000023e-01	1.000000000000000e+00
4.59714632271116e-06  	2.787900000000000e+02	278	5.699999999999932e-01	0.000000000000000e+00
4.60297316285513e-06  	2.793600000000000e+02	279	5.699999999999932e-01	1.000000000000000e+00
4.60877378469857e-06  	2.799300000000000e+02	279	5.699999999999932e-01	0.000000000000000e+00
4.61454807199974e-06  	2.804900000000000e+02	280	5.600000000000023e-01	1.000000000000000e+00
4.62029660764296e-06  	2.810500000000000e+02	281	5.600000000000023e-01	1.000000000000000e+00
4.62601927539315e-06  	2.816100000000000e+02	281	5.600000000000023e-01	0.000000000000000e+00
4.63171698617184e-06  	2.821800000000000e+02	282	5.699999999999932e-01	1.000000000000000e+00
4.63738961780484e-06  	2.827400000000000e+02	282	5.600000000000023e-01	0.000000000000000e+00
4.64303772313427e-06  	2.833100000000000e+02	283	5.699999999999932e-01	1.000000000000000e+00
4.64866151189795e-06  	2.838700000000000e+02	283	5.600000000000023e-01	0.000000000000000e+00
4.65426152003139e-06  	2.844300000000000e+02	284	5.600000000000023e-01	1.000000000000000e+00
4.65983827258914e-06  	2.849800000000000e+02	285	5.500000000000114e-01	1.000000000000000e+00
4.66539163708864e-06  	2.855400000000000e+02	285	5.600000000000023e-01	0.000000000000000e+00
4.67092212834998e-06  	2.861000000000000e+02	286	5.600000000000023e-01	1.000000000000000e+00
4.67643056923012e-06  	2.866700000000000e+02	286	5.699999999999932e-01	0.000000000000000e+00
4.68191681783045e-06  	2.872400000000000e+02	287	5.699999999999932e-01	1.000000000000000e+00
4.68738136424919e-06  	2.878100000000000e+02	287	5.699999999999932e-01	0.000000000000000e+00
4.6928243782767e-06   	2.883800000000000e+02	288	5.699999999999932e-01	1.000000000000000e+00
