# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
4.6202947886364e-06   	1.584470000000000e+03	1584	3.420000000000073e+00	3.000000000000000e+00
4.62601814328455e-06  	1.587820000000000e+03	1588	3.349999999999909e+00	4.000000000000000e+00
4.63171619453659e-06  	1.591210000000000e+03	1591	3.390000000000100e+00	3.000000000000000e+00
4.63738916365238e-06  	1.594600000000000e+03	1595	3.389999999999873e+00	4.000000000000000e+00
4.64303760355265e-06  	1.598030000000000e+03	1598	3.430000000000064e+00	3.000000000000000e+00
4.64866172401249e-06  	1.601390000000000e+03	1601	3.360000000000127e+00	3.000000000000000e+00
4.65426206104268e-06  	1.604770000000000e+03	1605	3.379999999999882e+00	4.000000000000000e+00
4.65983881356879e-06  	1.608160000000000e+03	1608	3.390000000000100e+00	3.000000000000000e+00
4.66539217803678e-06  	1.611530000000000e+03	1611	3.369999999999891e+00	3.000000000000000e+00
4.67092299011672e-06  	1.614930000000000e+03	1615	3.400000000000091e+00	4.000000000000000e+00
